CustomerKey,Gender,Occupation,GeographyKey,YearlyIncome,CustomerName
20586,M,Management,206,90000,Clayton Zhao
20587,M,Management,219,100000,Shannon L Johnston
20588,F,Management,262,150000,Nancy M Raman
20589,F,Management,189,80000,Mackenzie M Rogers
20590,M,Management,131,100000,Todd Zhang
20591,F,Management,150,120000,Kara Tang
20592,M,Management,257,160000,Jorge J Liu
20593,M,Management,211,80000,Joel M Jordan
20594,M,Management,205,80000,Arthur Torres
20595,F,Management,222,80000,Karla R Andersen
20596,F,Professional,266,130000,Janet B Ramos
20597,F,Skilled Manual,182,90000,Carly Beck
20598,M,Professional,155,100000,Jackson A Powell
20599,M,Management,241,120000,Kyle Wang
20600,M,Professional,9,70000,Dennis J Hu
20601,F,Professional,7,70000,Carrie R Munoz
20602,M,Professional,15,70000,Casey Moreno
20603,M,Professional,31,70000,Henry L Sullivan
20604,M,Professional,31,60000,Harold J Martinez
20605,M,Professional,32,80000,Kevin F Yang
20606,F,Professional,40,70000,Jocelyn Coleman
20607,F,Professional,18,80000,Donna A Raje
20608,F,Management,39,100000,Cara Hu
20609,M,Management,13,100000,Fernando M Bryant
20610,M,Management,8,110000,Jessie Zhou
20611,F,Management,16,110000,Carla A Sullivan
20612,M,Management,37,110000,Colin J Yang
20613,F,Management,27,110000,Lindsay L Raje
20614,M,Management,10,110000,Gregory Shan
20615,F,Management,8,110000,Laura Wu
20616,F,Professional,9,120000,Kristi Serrano
20617,F,Management,33,100000,Chloe L Johnson
20618,F,Professional,22,80000,Marie V Rubio
20619,M,Professional,37,80000,Maurice C Raji
20620,F,Professional,19,90000,Victoria J Cook
20621,F,Professional,14,120000,Meredith M Alonso
20622,M,Professional,20,120000,Jerome L Suarez
20623,F,Management,16,130000,Ruth Garcia
20624,F,Management,23,100000,Deborah Shan
20625,M,Management,15,100000,Rafael J Yuan
20626,M,Management,18,100000,Jarrod Sara
20627,F,Management,38,110000,Theresa Navarro
20628,M,Professional,12,120000,Rodney J Gutierrez
20629,F,Professional,11,120000,Bonnie Raje
20630,F,Management,3,130000,Diane M Alonso
20631,M,Professional,26,130000,Gerald E Dominguez
20632,M,Professional,69,80000,Marcus R Stewart
20633,M,Professional,623,90000,Luke A Collins
20634,F,Professional,637,100000,Stephanie V Bryant
20635,M,Management,644,110000,Nathan J Young
20636,F,Management,345,130000,Olivia G Patterson
20637,M,Professional,314,70000,John Brown
20638,M,Professional,315,80000,Thomas C Collins
20639,F,Professional,553,80000,Emily A Ross
20640,M,Professional,316,90000,Noah S Turner
20641,F,Professional,337,90000,Isabella P Robinson
20642,F,Professional,536,90000,Patricia Prasad
20643,F,Management,329,90000,Abigail Patterson
20644,M,Management,343,130000,Patrick Brooks
20645,M,Skilled Manual,642,60000,Xavier Stewart
20646,M,Skilled Manual,553,60000,Ryan E Chen
20647,M,Professional,311,60000,Jared Bailey
20648,M,Professional,331,70000,Jordan E Mitchell
20649,F,Professional,361,70000,Natalie Ramirez
20650,M,Skilled Manual,310,50000,Bryan J Gray
20651,M,Skilled Manual,71,50000,Timothy J Cooper
20652,F,Skilled Manual,637,50000,Amanda Scott
20653,F,Skilled Manual,358,50000,Jessica White
20654,F,Skilled Manual,347,50000,Taylor Murphy
20655,M,Skilled Manual,545,50000,Edward L Butler
20656,M,Professional,66,60000,Marcus L Perry
20657,M,Skilled Manual,345,50000,Blake A Russell
20658,F,Professional,311,70000,Kaylee E Campbell
20659,M,Professional,329,70000,Xavier J Baker
20660,F,Professional,633,60000,Christina Cox
20661,F,Professional,301,60000,Taylor E Diaz
20662,F,Skilled Manual,545,70000,Taylor J Perry
20663,F,Skilled Manual,316,70000,Kaitlyn A Stewart
20664,M,Skilled Manual,611,70000,Isaiah Watson
20665,M,Skilled Manual,59,70000,James C Evans
20666,F,Skilled Manual,299,70000,Lacey Rai
20667,F,Skilled Manual,611,70000,Jodi C Pal
20668,F,Skilled Manual,311,70000,Eric Rothenberg
20669,F,Professional,65,40000,Rachel C Ross
20670,F,Professional,69,60000,Julia A Cox
20671,M,Professional,299,70000,Ronald Sanchez
20672,M,Professional,311,70000,Fernando Ross
20673,M,Professional,347,70000,Dylan A Washington
20674,M,Skilled Manual,609,50000,Samuel T Butler
20675,F,Skilled Manual,542,50000,Natalie M Martin
20676,M,Skilled Manual,300,60000,Carlos C Parker
20677,F,Skilled Manual,326,60000,Trinity Bailey
20678,F,Skilled Manual,301,60000,Martha Lin
20679,M,Professional,43,60000,Dakota D Jenkins
20680,F,Professional,60,60000,Ashley Anderson
20681,M,Professional,302,70000,Walter L Moreno
20682,M,Professional,326,80000,John F Davis
20683,F,Professional,329,80000,Amanda A Mitchell
20684,F,Professional,331,80000,Olivia A Lee
20685,F,Professional,298,40000,Mariah Powell
20686,M,Professional,338,40000,Lucas Nelson
20687,F,Professional,542,40000,Rebecca Campbell
20688,M,Skilled Manual,616,50000,Steven A Ramirez
20689,M,Skilled Manual,633,50000,Connor J Green
20690,M,Skilled Manual,361,50000,Nathaniel Torres
20691,M,Professional,52,60000,Eduardo Smith
20692,M,Professional,348,60000,John H Lewis
20693,M,Professional,648,60000,Zachary L Perry
20694,M,Skilled Manual,54,60000,Daniel Anderson
20695,M,Skilled Manual,326,60000,Joshua Brown
20696,M,Skilled Manual,539,60000,Ethan D Gonzales
20697,F,Skilled Manual,300,60000,Stefanie R Schmidt
20698,M,Skilled Manual,307,60000,Darren Chandra
20699,M,Skilled Manual,343,60000,Hunter Wang
20700,M,Skilled Manual,298,60000,Marcus G Scott
20701,F,Skilled Manual,312,60000,Liz Anderson
20702,M,Skilled Manual,348,70000,Oscar V Ross
20703,M,Professional,547,70000,Seth L White
20704,M,Professional,536,70000,Shane R Rodriguez
20705,M,Professional,325,70000,Kevin A Roberts
20706,F,Professional,347,70000,Haley J Gonzalez
20707,F,Professional,369,70000,Danielle P Stewart
20708,M,Professional,52,70000,Devin Thompson
20709,M,Professional,339,70000,Samuel M Evans
20710,M,Skilled Manual,237,40000,Andres Raje
20711,F,Skilled Manual,246,40000,Ebony I Sanz
20712,M,Skilled Manual,253,40000,Colin Huang
20713,F,Manual,270,10000,Kathleen Gill
20714,F,Manual,243,20000,Christine Beck
20715,M,Manual,154,20000,Henry C Kapoor
20716,F,Skilled Manual,157,40000,Kristina V Arun
20717,F,Skilled Manual,263,40000,Chelsea R Ray
20718,M,Manual,234,30000,Ricky Ruiz
20719,M,Manual,135,30000,Lawrence Alvarez
20720,F,Manual,147,30000,Regina R Subram
20721,F,Manual,236,10000,Hailey G Perry
20722,F,Clerical,127,40000,Kellie L Serrano
20723,M,Manual,171,20000,Cedric T Zhu
20724,F,Manual,248,20000,Ebony Vance
20725,F,Manual,253,20000,Linda K Romero
20726,F,Manual,126,30000,Beth Romero
20727,M,Clerical,161,40000,Arturo Ye
20728,M,Clerical,224,40000,Cedric J Chande
20729,F,Clerical,154,40000,Aimee M Zhou
20730,M,Clerical,267,40000,Aaron Shan
20731,M,Skilled Manual,133,50000,Andre S Kovár
20732,M,Clerical,626,40000,Joshua W Walker
20733,F,Clerical,611,40000,Sheena A Luo
20734,M,Skilled Manual,51,50000,Luis G Phillips
20735,F,Skilled Manual,638,50000,Caitlin Cooper
20736,F,Clerical,57,40000,Alexandra Howard
20737,F,Clerical,359,20000,Victoria A Griffin
20738,M,Skilled Manual,633,60000,Alex O Kelly
20739,F,Manual,631,10000,Kaitlyn A Carter
20740,F,Manual,43,10000,Kathryn Sharma
20741,F,Manual,335,20000,Jocelyn Foster
20742,F,Manual,542,20000,Isabella M Stewart
20743,F,Manual,536,20000,Arianna W Howard
20744,F,Manual,298,20000,Amanda N Barnes
20745,F,Manual,49,20000,Mariah C Price
20746,F,Manual,52,20000,Christina M Torres
20747,F,Clerical,612,20000,Melody Vazquez
20748,F,Clerical,633,20000,Stephanie R Watson
20749,F,Clerical,638,30000,Joan L Morgan
20750,F,Clerical,329,40000,Katherine A King
20751,M,Clerical,298,30000,Jermaine H Arthur
20752,M,Clerical,631,30000,Christian Simmons
20753,F,Clerical,631,30000,Taylor D Kelly
20754,M,Skilled Manual,331,30000,Ian T Davis
20755,M,Clerical,311,40000,Alex Lopez
20756,M,Skilled Manual,55,30000,Marcus Griffin
20757,F,Skilled Manual,553,30000,Alexia Powell
20758,M,Skilled Manual,637,30000,Jesse Sanders
20759,F,Clerical,300,40000,Teresa Serrano
20760,M,Clerical,62,40000,Thomas Alexander
20761,M,Clerical,316,40000,Jonathan A Washington
20762,F,Skilled Manual,360,30000,Jennifer C King
20763,M,Skilled Manual,542,30000,Lucas S Carter
20764,M,Skilled Manual,62,30000,Christian Taylor
20765,M,Clerical,335,40000,Wyatt Lopez
20766,M,Clerical,339,40000,Charles G Morgan
20767,F,Clerical,648,40000,Rachel M Thomas
20768,M,Clerical,298,40000,Marshall H Nara
20769,F,Clerical,626,40000,Michelle S Sanders
20770,M,Skilled Manual,648,80000,Carlos Mitchell
20771,F,Skilled Manual,50,80000,Madeline Edwards
20772,F,Skilled Manual,385,80000,Samantha Garcia
20773,F,Skilled Manual,51,80000,Natalie Rodriguez
20774,M,Skilled Manual,368,80000,Anthony A Miller
20775,M,Clerical,611,40000,Bruce L Alonso
20776,F,Clerical,644,40000,Haley Long
20777,F,Skilled Manual,536,60000,Carly Sharma
20778,M,Skilled Manual,638,60000,Seth R Ramirez
20779,F,Skilled Manual,326,60000,Maria Russell
20780,M,Skilled Manual,543,60000,Michael A White
20781,F,Skilled Manual,51,60000,Kayla M Lee
20782,M,Skilled Manual,536,60000,Alan Ye
20783,F,Skilled Manual,70,60000,Amanda Collins
20784,M,Skilled Manual,301,60000,Eduardo Walker
20785,F,Skilled Manual,352,50000,Isabella L Taylor
20786,M,Skilled Manual,325,50000,Marcus Perez
20787,F,Skilled Manual,611,40000,Bridget Pal
20788,F,Skilled Manual,302,40000,Sara Gonzalez
20789,M,Skilled Manual,325,40000,Miguel Williams
20790,F,Skilled Manual,347,40000,Kayla M Harrison
20791,M,Skilled Manual,360,40000,Ryan B Patterson
20792,F,Skilled Manual,51,60000,Hailey R Rivera
20793,M,Manual,211,10000,Gary L Martin
20794,F,Manual,199,10000,Brenda F Rana
20795,M,Manual,213,10000,Emmanuel C Subram
20796,F,Manual,194,10000,Claudia R Guo
20797,F,Manual,185,10000,Dawn G Hu
20798,M,Manual,156,10000,Mathew L Munoz
20799,M,Clerical,119,20000,Peter D Raje
20800,M,Manual,234,10000,Connor Jenkins
20801,M,Manual,233,10000,Ronald H Chandra
20802,M,Manual,220,10000,Jon Li
20803,F,Manual,221,10000,Nicole A Rodriguez
20804,F,Manual,279,10000,Katelyn L Torres
20805,M,Manual,120,10000,Brandon Williams
20806,M,Manual,265,10000,James E Lopez
20807,M,Manual,279,10000,Jordan M Foster
20808,F,Manual,133,10000,Julie Jai
20809,M,Manual,271,10000,Benjamin Anderson
20810,F,Manual,211,10000,Brittney He
20811,M,Clerical,272,40000,Calvin Shan
20812,M,Manual,12,10000,Preston C Prasad
20813,M,Manual,17,10000,Michael L. Rothkugel
20814,F,Manual,8,10000,Margaret D Lu
20815,F,Manual,13,10000,Tracy Andersen
20816,M,Clerical,13,20000,Connor J Ross
20817,M,Manual,33,10000,Geoffrey Rodriguez
20818,F,Manual,20,10000,Rachel Powell
20819,M,Clerical,13,20000,Raymond W Madan
20820,F,Clerical,28,20000,Kathleen A Rubio
20821,M,Clerical,30,20000,Hany Morcos
20822,M,Manual,20,20000,Shannon Ruiz
20823,M,Manual,22,20000,Troy L Martinez
20824,M,Clerical,240,30000,Derek M Xu
20825,F,Clerical,279,40000,Pamela Kapoor
20826,F,Manual,203,20000,Jillian Raman
20827,F,Manual,217,20000,Jillian E Perez
20828,F,Clerical,156,30000,Jaclyn Shan
20829,M,Clerical,130,30000,Andy Diaz
20830,F,Clerical,115,30000,Whitney C Martinez
20831,M,Clerical,170,30000,Drew Xu
20832,M,Clerical,273,30000,Kelvin Tang
20833,M,Manual,166,20000,Douglas A Sai
20834,F,Clerical,276,30000,Brenda C Kapoor
20835,M,Manual,153,20000,Ruben A Gutierrez
20836,M,Manual,127,20000,Stanley A Chandra
20837,M,Manual,230,20000,Jimmy Rubio
20838,F,Clerical,269,30000,Chloe Jones
20839,F,Clerical,269,30000,Courtney Lopez
20840,F,Manual,222,20000,Alison H Xie
20841,M,Clerical,118,30000,Jésus V Alonso
20842,M,Clerical,147,30000,Tyrone S Moreno
20843,M,Clerical,131,30000,Jose Shan
20844,M,Clerical,186,30000,Nicolas E Pal
20845,M,Clerical,115,30000,Barry Malhotra
20846,M,Clerical,224,30000,Lee Alonso
20847,M,Clerical,175,30000,Kyle T Young
20848,M,Clerical,265,30000,Vincent Liu
20849,F,Manual,269,20000,Faith Washington
20850,M,Manual,279,20000,Lance C Navarro
20851,M,Manual,243,20000,Frank T Sanz
20852,F,Clerical,230,30000,Yolanda Raje
20853,M,Clerical,216,30000,Jarrod Rana
20854,F,Manual,131,10000,Kara Raji
20855,F,Clerical,208,30000,Abigail Ross
20856,F,Manual,243,20000,Tiffany A Hu
20857,M,Manual,225,20000,Jerry L Becker
20858,M,Clerical,220,30000,Damien Stone
20859,M,Clerical,245,30000,Roy C Romero
20860,M,Clerical,158,40000,Preston Lopez
20861,M,Clerical,170,40000,Nicolas M Nara
20862,M,Clerical,255,40000,Marshall Sutton
20863,F,Clerical,263,40000,Erica M Xu
20864,F,Skilled Manual,243,50000,Grace J Howard
20865,M,Manual,133,20000,Luis Ross
20866,M,Professional,241,130000,David D Jones
20867,M,Manual,189,10000,Noah K Johnson
20868,F,Manual,242,10000,Misty Shan
20869,M,Manual,261,10000,David R Martinez
20870,F,Manual,133,10000,Jaime Moreno
20871,F,Manual,117,10000,Adriana J Arthur
20872,M,Manual,238,10000,Theodore C Moreno
20873,M,Manual,157,20000,Joel L Subram
20874,M,Manual,151,20000,Edwin Lal
20875,F,Manual,273,20000,Julia R Washington
20876,M,Clerical,127,30000,Jackson Alexander
20877,M,Clerical,224,30000,Richard J Ross
20878,F,Clerical,192,30000,Erika P Ortega
20879,F,Clerical,246,40000,Pamela Sanchez
20880,F,Manual,243,10000,Isabella Washington
20881,F,Manual,234,20000,Wendy C Navarro
20882,F,Manual,211,20000,Sabrina V Suarez
20883,F,Clerical,192,30000,Latoya A Rai
20884,M,Clerical,220,30000,Darren Schmidt
20885,M,Clerical,268,30000,Terry Xie
20886,M,Clerical,238,30000,Bruce Raman
20887,M,Manual,206,10000,Damien L Li
20888,M,Manual,224,10000,Clayton P Raje
20889,M,Manual,240,20000,Manuel M Patel
20890,M,Manual,277,20000,Clayton Anand
20891,M,Clerical,215,40000,Darrell M Anand
20892,M,Clerical,249,40000,Henry L Sara
20893,M,Clerical,155,30000,Robert M Hall
20894,F,Manual,186,20000,Alyssa L Thomas
20895,M,Clerical,204,30000,Ruben A Jimenez
20896,M,Skilled Manual,119,30000,Arthur E Sai
20897,F,Skilled Manual,211,30000,Mayra E Sai
20898,M,Skilled Manual,126,30000,Grant Ferrier
20899,F,Manual,189,10000,Angela Cook
20900,F,Manual,241,10000,Natalie M Russell
20901,M,Manual,219,20000,Chad Xu
20902,M,Skilled Manual,271,30000,Shane M Subram
20903,F,Skilled Manual,128,30000,Robyn Z Diaz
20904,F,Skilled Manual,231,30000,Ebony C Gomez
20905,F,Manual,218,10000,Jessie Munoz
20906,F,Manual,267,10000,Briana Ruiz
20907,M,Manual,259,10000,Terrence Shan
20908,M,Manual,171,10000,Wyatt C Foster
20909,F,Manual,248,10000,Kelly J Weadock
20910,F,Professional,198,40000,Carolyn M Malhotra
20911,F,Professional,203,40000,Katrina Raje
20912,F,Professional,121,40000,Christy G Hu
20913,M,Clerical,168,30000,Wesley Liu
20914,M,Clerical,126,30000,Gilbert C Zeng
20915,F,Clerical,180,30000,Latasha Carlson
20916,F,Clerical,157,30000,Kathleen Carlson
20917,F,Skilled Manual,245,40000,Tonya Tang
20918,M,Clerical,191,30000,Neil Ramos
20919,F,Clerical,187,30000,Gretchen Rivas
20920,F,Clerical,187,30000,Jaclyn I Rai
20921,F,Skilled Manual,239,40000,Melinda Carlson
20922,M,Skilled Manual,255,40000,Clayton L Wagner
20923,F,Skilled Manual,147,40000,Isabella L Powell
20924,M,Manual,162,20000,Alberto M Sanz
20925,F,Manual,189,20000,Kristin D Xu
20926,M,Manual,209,20000,Jeffery C Guo
20927,F,Manual,128,20000,Tammy R Martinez
20928,M,Clerical,149,30000,Raymond L Kapoor
20929,M,Clerical,278,30000,Darryl C Zeng
20930,M,Skilled Manual,162,40000,Drew R Chande
20931,M,Skilled Manual,236,40000,Brian F Sanchez
20932,M,Clerical,186,30000,Cole J Kelly
20933,F,Clerical,262,30000,Laura O Li
20934,F,Clerical,187,30000,Haley Young
20935,F,Clerical,196,30000,Desiree L Jimenez
20936,F,Clerical,182,30000,Christy C Cai
20937,F,Clerical,120,30000,Natalie E Williams
20938,F,Clerical,260,30000,Carolyn A Rowe
20939,M,Manual,117,20000,Joshua Johnson
20940,F,Manual,215,20000,Jillian Rodriguez
20941,M,Manual,208,10000,Arturo K Guo
20942,F,Manual,222,20000,Tasha M Sharma
20943,M,Manual,261,20000,Brett L Rana
20944,F,Manual,207,20000,Rebecca Hernandez
20945,M,Clerical,159,30000,Roger M Tang
20946,F,Clerical,151,30000,Abby E Chandra
20947,F,Clerical,245,30000,Marie Alvarez
20948,M,Clerical,209,30000,Xavier White
20949,F,Manual,236,10000,Sandra J Liang
20950,M,Manual,232,20000,Albert W Suarez
20951,M,Manual,252,20000,Darrell T Jai
20952,M,Manual,264,20000,Micah A Ye
20953,M,Manual,205,20000,Neil Rubio
20954,M,Manual,184,20000,Nathan Foster
20955,F,Clerical,208,30000,Dawn Pal
20956,F,Clerical,211,30000,Kristy A Alonso
20957,M,Clerical,206,30000,Darren E Kapoor
20958,M,Clerical,178,30000,Gerald Alonso
20959,M,Clerical,223,20000,Ruben Arun
20960,M,Clerical,193,20000,Darrell J Beck
20961,M,Manual,188,10000,Keith A Goldberg
20962,F,Clerical,198,20000,Sharon Xie
20963,F,Clerical,241,20000,Teresa C Dominguez
20964,F,Clerical,208,10000,Emily M Butler
20965,F,Clerical,270,30000,Cynthia A Subram
20966,F,Clerical,180,30000,Virginia Madan
20967,M,Manual,142,10000,Casey T Rowe
20968,M,Manual,279,10000,Arturo Yuan
20969,F,Manual,221,10000,Ashley C Foster
20970,M,Manual,175,10000,Isaiah Richardson
20971,M,Clerical,211,10000,Preston Suri
20972,M,Clerical,232,20000,Francisco A Vance
20973,F,Clerical,255,30000,April C Andersen
20974,M,Clerical,201,10000,George C Subram
20975,M,Clerical,234,20000,Jerry Andersen
20976,F,Manual,222,10000,Jaclyn Kumar
20977,M,Clerical,189,20000,Mario J Andersen
20978,M,Manual,115,20000,Bruce D Srini
20979,F,Manual,149,20000,Diane Jimenez
20980,M,Clerical,161,30000,Matthew Miller
20981,M,Manual,140,10000,Craig Romero
20982,M,Clerical,277,40000,Arthur K Jiménez
20983,F,Manual,22,10000,Meredith B Vance
20984,F,Manual,36,10000,Sabrina A Rubio
20985,F,Clerical,18,20000,Autumn J Liu
20986,F,Manual,20,10000,Brandi L Blanco
20987,M,Manual,8,10000,Marshall M Zeng
20988,F,Manual,36,10000,Anna L Martin
20989,F,Manual,18,10000,Cassandra D Sara
20990,F,Manual,13,10000,Mayra P Raman
20991,M,Manual,40,10000,Frederick Sai
20992,M,Clerical,23,20000,Julio Serrano
20993,M,Clerical,30,20000,Mitchell B Xie
20994,F,Clerical,21,20000,Autumn Ma
20995,M,Clerical,21,20000,Danny Suarez
20996,M,Clerical,25,20000,Keith T Shan
20997,F,Clerical,5,20000,Joanna F Ashe
20998,M,Clerical,21,20000,Eugene L She
20999,F,Clerical,22,20000,Carolyn Garcia
21000,M,Clerical,3,20000,Geoffrey P Perez
21001,M,Clerical,24,20000,Clinton Gutierrez
21002,F,Manual,11,20000,Carolyn Rodriguez
21003,M,Manual,222,20000,Jimmy Hernandez
21004,F,Clerical,224,30000,Kaitlyn Campbell
